sku_id,week_start,horizon_week,predicted_demand,is_low_confidence
SKU0064,2026-08-17,4,19.378604675297368,False
SKU0064,2026-08-24,5,19.666934279452125,False
SKU0064,2026-08-31,6,17.351102309540895,False
SKU0064,2026-09-07,7,19.950602272621616,False
SKU0064,2026-09-14,8,17.506978093521553,False
SKU0063,2026-07-27,1,125.0972765228756,False
SKU0063,2026-08-03,2,130.625453759432,False
SKU0063,2026-08-10,3,125.22704322365126,False
SKU0063,2026-08-17,4,113.24955646771512,False
SKU0063,2026-08-24,5,118.35991739237427,False
SKU0063,2026-08-31,6,115.49894143739142,False
SKU0063,2026-09-07,7,121.19617393463626,False
SKU0063,2026-09-14,8,121.51318320243028,False
SKU0061,2026-07-27,1,181.2283928398053,False
SKU0061,2026-08-03,2,180.52573528605288,False
SKU0061,2026-08-10,3,168.31512727060414,False
SKU0061,2026-08-17,4,178.72771906750276,False
SKU0061,2026-08-24,5,200.36235595114377,False
SKU0061,2026-08-31,6,170.05995314703648,False
SKU0061,2026-09-07,7,178.9701043298805,False
SKU0061,2026-09-14,8,175.23564974233932,False
SKU0060,2026-07-27,1,26.932188534088638,False
SKU0060,2026-08-03,2,27.146012517540047,False
SKU0060,2026-08-10,3,28.633280037824203,False
SKU0060,2026-08-17,4,29.821693203233487,False
SKU0060,2026-08-24,5,29.821693203233487,False
SKU0060,2026-08-31,6,29.343307366114924,False
SKU0060,2026-09-07,7,31.27197247355292,False
SKU0060,2026-09-14,8,32.51408904670691,False
SKU0059,2026-07-27,1,40.864807758808105,False
SKU0059,2026-08-03,2,44.78701229963798,False
SKU0059,2026-08-10,3,48.294765568827884,False
SKU0059,2026-08-17,4,47.34538461742443,False
SKU0059,2026-08-24,5,45.087337411872944,False
SKU0059,2026-08-31,6,49.74814222376269,False
SKU0059,2026-09-07,7,52.65758422024334,False
SKU0059,2026-09-14,8,51.86124536777417,False
SKU0021,2026-07-27,1,40.358966539370044,False
SKU0021,2026-08-03,2,46.97249264116041,False
SKU0021,2026-08-10,3,46.56124582818446,False
SKU0021,2026-08-17,4,42.16517762624008,False
SKU0021,2026-08-24,5,41.801984675756955,False
SKU0021,2026-08-31,6,40.219869689622996,False
SKU0021,2026-09-07,7,44.96800259801201,False
SKU0021,2026-09-14,8,43.56584057517964,False
SKU0057,2026-07-27,1,55.17104011174318,False
SKU0057,2026-08-03,2,63.730404608960804,False
SKU0057,2026-08-10,3,58.04092896468038,False
SKU0057,2026-08-17,4,53.76767960299342,False
SKU0057,2026-08-24,5,54.65988196515246,False
SKU0057,2026-08-31,6,47.971558778050635,False
SKU0057,2026-09-07,7,55.35770553966998,False
SKU0057,2026-09-14,8,58.25016850293509,False
SKU0056,2026-07-27,1,45.54078556730072,False
SKU0056,2026-08-03,2,41.524770012678324,False
SKU0056,2026-08-10,3,39.79721538819678,False
SKU0056,2026-08-17,4,39.832430929945524,False
SKU0056,2026-08-24,5,40.5859341630989,False
SKU0056,2026-08-31,6,43.028647107722016,False
SKU0056,2026-09-07,7,42.00931562532025,False
SKU0056,2026-09-14,8,40.377493431557276,False
SKU0055,2026-07-27,1,171.28031257991452,False
SKU0055,2026-08-03,2,173.51955220845818,False
SKU0055,2026-08-10,3,169.20957926689601,False
SKU0055,2026-08-17,4,176.99248763495834,False
SKU0055,2026-08-24,5,185.7153906618782,False
SKU0055,2026-08-31,6,171.71072229325142,False
SKU0055,2026-09-07,7,200.88837747614454,False
SKU0055,2026-09-14,8,199.85713117405115,False
SKU0054,2026-07-27,1,13.456011496770266,False
SKU0054,2026-08-03,2,12.37063354851883,False
SKU0054,2026-08-10,3,9.736807374446256,False
SKU0054,2026-08-17,4,11.146488599314734,False
SKU0054,2026-08-24,5,11.525233959008391,False
SKU0054,2026-08-31,6,11.130215941448677,False
SKU0054,2026-09-07,7,11.501390494427731,False
SKU0054,2026-09-14,8,11.413883934618173,False
SKU0053,2026-07-27,1,3.3225388786050334,False
SKU0053,2026-08-03,2,3.424715130812389,False
SKU0053,2026-08-10,3,3.5271639685038196,False
SKU0053,2026-08-17,4,4.259068360154943,False
SKU0053,2026-08-24,5,3.5271639685038196,False
SKU0053,2026-08-31,6,3.5271639685038196,False
SKU0053,2026-09-07,7,3.688855740102617,False
SKU0053,2026-09-14,8,4.420760131753742,False
SKU0052,2026-07-27,1,34.51702224326275,False
SKU0052,2026-08-03,2,33.144859699150345,False
SKU0052,2026-08-10,3,29.813778840290055,False
SKU0052,2026-08-17,4,32.100904837716136,False
SKU0052,2026-08-24,5,32.297833298141946,False
SKU0052,2026-08-31,6,32.297833298141946,False
SKU0052,2026-09-07,7,34.64933258916684,False
SKU0052,2026-09-14,8,43.26556397988647,False
SKU0051,2026-07-27,1,23.354532763008557,False
SKU0051,2026-08-03,2,24.718774187411533,False
SKU0051,2026-08-10,3,25.792797934385206,False
SKU0051,2026-08-17,4,24.562252614220462,False
SKU0051,2026-08-24,5,25.052761934609478,False
SKU0051,2026-08-31,6,25.792797934385206,False
SKU0051,2026-09-07,7,26.90354373874294,False
SKU0051,2026-09-14,8,23.919631802300838,False
SKU0050,2026-07-27,1,9.381607515838775,False
SKU0050,2026-08-03,2,10.29507664999166,False
SKU0050,2026-08-10,3,7.927791220062601,False
SKU0050,2026-08-17,4,7.927791220062601,False
SKU0050,2026-08-24,5,8.617679858324141,False
SKU0050,2026-08-31,6,10.29507664999166,False
SKU0050,2026-09-07,7,10.166351054103002,False
SKU0050,2026-09-14,8,8.901347851493638,False
SKU0024,2026-07-27,1,3.274541163589479,False
SKU0024,2026-08-03,2,3.4791662534882657,False
SKU0024,2026-08-10,3,3.7756167086842107,False
SKU0024,2026-08-17,4,3.9840977183825728,False
SKU0024,2026-08-24,5,3.6876472631866273,False
SKU0024,2026-08-31,6,3.6876472631866273,False
SKU0024,2026-09-07,7,3.971315256356123,False
SKU0024,2026-09-14,8,3.7628342466577616,False
SKU0048,2026-07-27,1,1.3619634801922993,False
SKU0048,2026-08-03,2,2.5949434169381553,False
SKU0048,2026-08-10,3,1.8630390252870308,False
SKU0048,2026-08-17,4,1.8630390252870308,False
SKU0048,2026-08-24,5,1.8630390252870308,False
SKU0048,2026-08-31,6,1.8630390252870308,False
SKU0048,2026-09-07,7,2.1467070184565262,False
SKU0048,2026-09-14,8,2.1467070184565262,False
SKU0111,2026-07-27,1,28.579406261806927,False
SKU0111,2026-08-03,2,30.80883550210942,False
SKU0111,2026-08-10,3,27.769749948430732,False
SKU0111,2026-08-17,4,29.708655873218486,False
SKU0111,2026-08-24,5,27.35138788713201,False
SKU0111,2026-08-31,6,32.76082587425267,False
SKU0111,2026-09-07,7,26.851142146941303,False
SKU0111,2026-09-14,8,32.94907931223369,False
SKU0112,2026-07-27,1,10.614832565214144,False
SKU0112,2026-08-03,2,8.989482355411203,False
SKU0112,2026-08-10,3,8.610736995717547,False
SKU0112,2026-08-17,4,8.610736995717547,False
SKU0112,2026-08-24,5,10.159725735342429,False
SKU0112,2026-08-31,6,8.110469469662378,False
SKU0112,2026-09-07,7,10.07153425449939,False
SKU0112,2026-09-14,8,9.659140665441235,False
SKU0113,2026-07-27,1,28.719783603637506,False
SKU0113,2026-08-03,2,27.483997230347864,False
SKU0113,2026-08-10,3,30.400287893420387,False
SKU0113,2026-08-17,4,27.944240650084527,False
SKU0113,2026-08-24,5,26.753010601365116,False
SKU0113,2026-08-31,6,28.61610534549268,False
SKU0113,2026-09-07,7,27.1407910395521,False
SKU0113,2026-09-14,8,28.332021088271507,False
SKU0172,2026-07-27,1,30.423150729986432,False
SKU0172,2026-08-03,2,31.011632858167047,False
SKU0172,2026-08-10,3,32.59369997101408,False
SKU0172,2026-08-17,4,29.413263548091564,False
SKU0172,2026-08-24,5,33.415857707910895,False
SKU0172,2026-08-31,6,31.590012435576067,False
SKU0172,2026-09-07,7,33.407344971407554,False
SKU0172,2026-09-14,8,32.42780398903364,False
SKU0171,2026-07-27,1,4.286004257159269,False
SKU0171,2026-08-03,2,4.179699499668263,False
SKU0171,2026-08-10,3,4.179699499668263,False
SKU0171,2026-08-17,4,4.490629347058056,False
SKU0171,2026-08-24,5,4.787079802254001,False
SKU0171,2026-08-31,6,4.055175410602877,False
SKU0171,2026-09-07,7,4.3388434037723735,False
SKU0171,2026-09-14,8,4.3388434037723735,False
SKU0170,2026-07-27,1,10.574909668525832,False
SKU0170,2026-08-03,2,9.320254130311477,False
SKU0170,2026-08-10,3,10.206511973227185,False
SKU0170,2026-08-17,4,11.269998757189578,False
SKU0170,2026-08-24,5,11.08552485897601,False
SKU0170,2026-08-31,6,11.08552485897601,False
SKU0170,2026-09-07,7,11.369192852145506,False
SKU0170,2026-09-14,8,11.694079881394103,False
SKU0005,2026-07-27,1,44.96843015994908,False
SKU0005,2026-08-03,2,45.668861129258666,False
SKU0005,2026-08-10,3,45.668861129258666,False
SKU0005,2026-08-17,4,45.668861129258666,False
SKU0005,2026-08-24,5,45.358828345998255,False
SKU0005,2026-08-31,6,45.82324756024202,False
SKU0005,2026-09-07,7,46.09813056294658,False
SKU0005,2026-09-14,8,48.75517366214264,False
SKU0169,2026-07-27,1,22.88035532955245,False
SKU0169,2026-08-03,2,23.478672996013376,False
SKU0169,2026-08-10,3,26.69269967931619,False
SKU0169,2026-08-17,4,28.91586965978468,False
SKU0169,2026-08-24,5,27.90166653066463,False
SKU0169,2026-08-31,6,34.21802262310266,False
SKU0169,2026-09-07,7,29.909300366196213,False
SKU0169,2026-09-14,8,29.033269595781686,False
SKU0168,2026-07-27,1,22.123628867930314,False
SKU0168,2026-08-03,2,22.754482674118183,False
SKU0168,2026-08-10,3,18.40309716737613,False
SKU0168,2026-08-17,4,18.128994241610712,False
SKU0168,2026-08-24,5,22.817489750691717,False
SKU0168,2026-08-31,6,21.726702646934047,False
SKU0168,2026-09-07,7,24.00865640080854,False
SKU0168,2026-09-14,8,23.14666430201586,False
SKU0167,2026-07-27,1,198.03893395494669,False
SKU0167,2026-08-03,2,202.65421655320714,False
SKU0167,2026-08-10,3,202.64983407289262,False
SKU0167,2026-08-17,4,222.7435623395248,False
SKU0167,2026-08-24,5,214.8666938179604,False
SKU0167,2026-08-31,6,216.1951562066686,False
SKU0167,2026-09-07,7,215.83502730086835,False
SKU0167,2026-09-14,8,224.91568551659847,False
SKU0165,2026-07-27,1,19.82413463899525,False
SKU0165,2026-08-03,2,15.84525940993118,False
SKU0165,2026-08-10,3,21.30527318833494,False
SKU0165,2026-08-17,4,21.91182732464819,False
SKU0165,2026-08-24,5,18.214771748526307,False
SKU0165,2026-08-31,6,16.022958336688607,False
SKU0165,2026-09-07,7,17.267816150362254,False
SKU0165,2026-09-14,8,22.776229099467802,False
SKU0164,2026-07-27,1,14.400972879879536,False
SKU0164,2026-08-03,2,11.689902829540685,False
SKU0164,2026-08-10,3,12.665883053693523,False
SKU0164,2026-08-17,4,11.997414287290841,False
SKU0164,2026-08-24,5,15.280793784667924,False
SKU0164,2026-08-31,6,11.997414287290841,False
SKU0164,2026-09-07,7,14.778386828244306,False
SKU0164,2026-09-14,8,15.98696823186204,False
SKU0163,2026-07-27,1,1.188681880713457,False
SKU0163,2026-08-03,2,1.4346013203294758,False
SKU0163,2026-08-10,3,1.4346013203294758,False
SKU0163,2026-08-17,4,1.4346013203294758,False
SKU0163,2026-08-24,5,1.4346013203294758,False
SKU0163,2026-08-31,6,1.4346013203294758,False
SKU0163,2026-09-07,7,1.5962930919282734,False
SKU0163,2026-09-14,8,1.5962930919282734,False
SKU0162,2026-07-27,1,25.605468841316267,False
SKU0162,2026-08-03,2,24.004722782460323,False
SKU0162,2026-08-10,3,23.49164920389943,False
SKU0162,2026-08-17,4,22.062649803381852,False
SKU0162,2026-08-24,5,24.314365069000726,False
SKU0162,2026-08-31,6,20.229053928757537,False
SKU0162,2026-09-07,7,23.908304590208854,False
SKU0162,2026-09-14,8,20.2629534911675,False
SKU0006,2026-07-27,1,53.620166097738235,False
SKU0006,2026-08-03,2,62.30021069972437,False
SKU0006,2026-08-10,3,68.30340343980656,False
SKU0006,2026-08-17,4,68.6095787494139,False
SKU0006,2026-08-24,5,68.51601594879598,False
SKU0006,2026-08-31,6,61.00927731506877,False
SKU0006,2026-09-07,7,62.91831439639127,False
SKU0006,2026-09-14,8,68.01224143606497,False
SKU0161,2026-07-27,1,22.437093005463094,False
SKU0161,2026-08-03,2,24.458748672277757,False
SKU0161,2026-08-10,3,23.152499682223628,False
SKU0161,2026-08-17,4,22.207033406658883,False
SKU0161,2026-08-24,5,20.833680951771232,False
SKU0161,2026-08-31,6,21.746789986922227,False
SKU0161,2026-09-07,7,22.030457980091718,False
SKU0161,2026-09-14,8,22.030457980091718,False
SKU0160,2026-07-27,1,9.188572968769371,False
SKU0160,2026-08-03,2,11.343886761984438,False
SKU0160,2026-08-10,3,9.673375855998044,False
SKU0160,2026-08-17,4,10.146872732668141,False
SKU0160,2026-08-24,5,9.734479143609986,False
SKU0160,2026-08-31,6,8.44632008510302,False
SKU0160,2026-09-07,7,10.802400199850169,False
SKU0160,2026-09-14,8,11.181145559543825,False
SKU0159,2026-07-27,1,12.080502371656156,False
SKU0159,2026-08-03,2,9.411660717009303,False
SKU0159,2026-08-10,3,10.29791855992501,False
SKU0159,2026-08-17,4,10.710312148983165,False
SKU0159,2026-08-24,5,12.240418229636232,False
SKU0159,2026-08-31,6,11.176931445673835,False
SKU0159,2026-09-07,7,10.195596236233968,False
SKU0159,2026-09-14,8,13.451366417744817,False
SKU0158,2026-07-27,1,4.008227072771762,False
SKU0158,2026-08-03,2,3.170017923629633,False
SKU0158,2026-08-10,3,3.170017923629633,False
SKU0158,2026-08-17,4,3.3784989333279944,False
SKU0158,2026-08-24,5,4.212852162670549,False
SKU0158,2026-08-31,6,4.212852162670549,False
SKU0158,2026-09-07,7,4.304236024339367,False
SKU0158,2026-09-14,8,4.304236024339367,False
SKU0157,2026-07-27,1,153.22125277839208,False
SKU0157,2026-08-03,2,157.18939292388157,False
SKU0157,2026-08-10,3,161.96656222635315,False
SKU0157,2026-08-17,4,148.232057980641,False
SKU0157,2026-08-24,5,166.1657425589081,False
SKU0157,2026-08-31,6,146.96576877100944,False
SKU0157,2026-09-07,7,162.01608999867744,False
SKU0157,2026-09-14,8,150.6152161176428,False
SKU0174,2026-07-27,1,28.198821505456493,False
SKU0174,2026-08-03,2,24.877045816269753,False
SKU0174,2026-08-10,3,27.674965366526973,False
SKU0174,2026-08-17,4,24.772933371252265,False
SKU0174,2026-08-24,5,25.11259152194814,False
SKU0174,2026-08-31,6,28.512871256840036,False
SKU0174,2026-09-07,7,29.351649375671315,False
SKU0174,2026-09-14,8,25.976970377318477,False
SKU0156,2026-07-27,1,40.55702713359135,False
SKU0156,2026-08-03,2,39.58366761662387,False
SKU0156,2026-08-10,3,41.76652585251189,False
SKU0156,2026-08-17,4,37.89309173226784,False
SKU0156,2026-08-24,5,38.40599089907546,False
SKU0156,2026-08-31,6,37.81082812081082,False
SKU0156,2026-09-07,7,39.99924844381442,False
SKU0156,2026-09-14,8,39.014494032783496,False
SKU0175,2026-07-27,1,7.667675382938712,False
SKU0175,2026-08-03,2,8.728348762584357,False
SKU0175,2026-08-10,3,7.463345559974989,False
SKU0175,2026-08-17,4,6.90374772542408,False
SKU0175,2026-08-24,5,8.728348762584357,False
SKU0175,2026-08-31,6,6.939922178022223,False
SKU0175,2026-09-07,7,7.187415718593576,False
SKU0175,2026-09-14,8,6.6639923366408045,False
SKU0004,2026-07-27,1,39.34125639806156,False
SKU0004,2026-08-03,2,37.96416499185598,False
SKU0004,2026-08-10,3,37.319536048286544,False
SKU0004,2026-08-17,4,38.96171019532728,False
SKU0004,2026-08-24,5,37.96416499185598,False
SKU0004,2026-08-31,6,38.89617243439392,False
SKU0004,2026-09-07,7,39.57704166302088,False
SKU0004,2026-09-14,8,39.57704166302088,False
SKU0194,2026-07-27,1,210.7819428385556,False
SKU0194,2026-08-03,2,227.94485083056492,False
SKU0194,2026-08-10,3,217.3081701046125,False
SKU0194,2026-08-17,4,230.13090909257147,False
SKU0194,2026-08-24,5,244.77104944905403,False
SKU0194,2026-08-31,6,248.67704306580043,False
SKU0194,2026-09-07,7,248.9348488087286,False
SKU0194,2026-09-14,8,249.59985725853537,False
SKU0002,2026-07-27,1,21.285423698784232,False
SKU0002,2026-08-03,2,23.199248798271228,False
SKU0002,2026-08-10,3,20.168253647294836,False
SKU0002,2026-08-17,4,18.66381093848697,False
SKU0002,2026-08-24,5,19.561699510981587,False
SKU0002,2026-08-31,6,20.168253647294836,False
SKU0002,2026-09-07,7,23.05201938842516,False
SKU0002,2026-09-14,8,22.739779629092105,False
SKU0193,2026-07-27,1,73.66225601217957,False
SKU0193,2026-08-03,2,72.49173657878708,False
SKU0193,2026-08-10,3,76.40476251393638,False
SKU0193,2026-08-17,4,71.04744853531666,False
SKU0193,2026-08-24,5,71.16259060643931,False
SKU0193,2026-08-31,6,74.24615382680867,False
SKU0193,2026-09-07,7,71.42769228072592,False
SKU0193,2026-09-14,8,72.50877392036111,False
SKU0192,2026-07-27,1,26.81617430204015,False
SKU0192,2026-08-03,2,25.468293618865673,False
SKU0192,2026-08-10,3,24.517660401671186,False
SKU0192,2026-08-17,4,24.35746409336214,False
SKU0192,2026-08-24,5,24.471686915351945,False
SKU0192,2026-08-31,6,25.011549202847746,False
SKU0192,2026-09-07,7,27.005990874167953,False
SKU0192,2026-09-14,8,25.291115388715557,False
SKU0191,2026-07-27,1,86.24531088275648,False
SKU0191,2026-08-03,2,79.53891589111164,False
SKU0191,2026-08-10,3,93.3313001221194,False
SKU0191,2026-08-17,4,83.30150272274723,False
SKU0191,2026-08-24,5,101.21613116446858,False
SKU0191,2026-08-31,6,83.83821059039886,False
SKU0191,2026-09-07,7,96.2578299963989,False
SKU0191,2026-09-14,8,90.59356049184122,False
SKU0190,2026-07-27,1,160.9741230912699,False
SKU0190,2026-08-03,2,162.2359190134946,False
SKU0190,2026-08-10,3,157.34627369830937,False
SKU0190,2026-08-17,4,146.34824958451648,False
SKU0190,2026-08-24,5,146.47312067531274,False
SKU0190,2026-08-31,6,149.95383113135122,False
SKU0190,2026-09-07,7,156.76378370633321,False
SKU0190,2026-09-14,8,156.77506613129097,False
SKU0189,2026-07-27,1,29.57612095144645,False
SKU0189,2026-08-03,2,32.20866169032058,False
SKU0189,2026-08-10,3,29.811966673789083,False
SKU0189,2026-08-17,4,29.954731967834284,False
SKU0189,2026-08-24,5,28.728729353065756,False
SKU0189,2026-08-31,6,27.50559761309871,False
SKU0189,2026-09-07,7,29.004511804561606,False
SKU0189,2026-09-14,8,29.004511804561606,False
SKU0187,2026-07-27,1,52.4517059336684,False
SKU0187,2026-08-03,2,52.49253202127861,False
SKU0187,2026-08-10,3,50.21671517509515,False
SKU0187,2026-08-17,4,49.78565072138524,False
SKU0187,2026-08-24,5,50.62109344355946,False
SKU0187,2026-08-31,6,50.00743885960311,False
SKU0187,2026-09-07,7,48.95191875502081,False
SKU0187,2026-09-14,8,46.13509375735194,False
SKU0003,2026-07-27,1,65.78964791680733,False
SKU0003,2026-08-03,2,66.71081576944799,False
SKU0003,2026-08-10,3,74.9698918708066,False
SKU0003,2026-08-17,4,66.29406919964535,False
SKU0003,2026-08-24,5,71.09838125397785,False
SKU0003,2026-08-31,6,61.66239804124143,False
SKU0003,2026-09-07,7,71.29899558953456,False
SKU0003,2026-09-14,8,71.45102289491903,False
SKU0186,2026-07-27,1,3.476966937558432,False
SKU0186,2026-08-03,2,3.6308228072201825,False
SKU0186,2026-08-10,3,4.154246189172943,False
SKU0186,2026-08-17,4,3.4223417975218213,False
SKU0186,2026-08-24,5,3.4223417975218213,False
SKU0186,2026-08-31,6,3.4223417975218213,False
SKU0186,2026-09-07,7,4.437914182342439,False
SKU0186,2026-09-14,8,3.7060097906913168,False
SKU0185,2026-07-27,1,9.827602841291759,False
SKU0185,2026-08-03,2,7.401795121906514,False
SKU0185,2026-08-10,3,8.66679832451588,False
SKU0185,2026-08-17,4,7.961392956457428,False
SKU0185,2026-08-24,5,9.916284797328334,False
SKU0185,2026-08-31,6,8.651281594718974,False
SKU0185,2026-09-07,7,10.19995279049783,False
SKU0185,2026-09-14,8,8.93494958788847,False
SKU0183,2026-07-27,1,60.69585183426196,False
SKU0183,2026-08-03,2,65.92123271890222,False
SKU0183,2026-08-10,3,66.24205242235934,False
SKU0183,2026-08-17,4,66.12691035123669,False
SKU0183,2026-08-24,5,67.0261151110957,False
SKU0183,2026-08-31,6,63.93551909023244,False
SKU0183,2026-09-07,7,60.93733616250037,False
SKU0183,2026-09-14,8,60.711463962770374,False
SKU0182,2026-07-27,1,12.537231600098218,False
SKU0182,2026-08-03,2,13.018217868874036,False
SKU0182,2026-08-10,3,12.233964805803351,False
SKU0182,2026-08-17,4,17.976369960865895,False
SKU0182,2026-08-24,5,13.729440608514599,False
SKU0182,2026-08-31,6,13.720344725251552,False
SKU0182,2026-09-07,7,14.004012718421048,False
SKU0182,2026-09-14,8,12.940525934458663,False
SKU0181,2026-07-27,1,71.41690595993646,False
SKU0181,2026-08-03,2,71.77033991364982,False
SKU0181,2026-08-10,3,74.68154013260877,False
SKU0181,2026-08-17,4,65.70256870698411,False
SKU0181,2026-08-24,5,71.32507956625999,False
SKU0181,2026-08-31,6,73.3773671911152,False
SKU0181,2026-09-07,7,72.79756778615507,False
SKU0181,2026-09-14,8,74.34487708713856,False
SKU0180,2026-07-27,1,8.32062709030372,False
SKU0180,2026-08-03,2,8.131813997136904,False
SKU0180,2026-08-10,3,7.57221616258599,False
SKU0180,2026-08-17,4,8.023561970475031,False
SKU0180,2026-08-24,5,8.131813997136904,False
SKU0180,2026-08-31,6,9.809210788804423,False
SKU0180,2026-09-07,7,11.4338606151397,False
SKU0180,2026-09-14,8,11.53337225394165,False
SKU0178,2026-07-27,1,48.36175753757984,False
SKU0178,2026-08-03,2,48.32484397903154,False
SKU0178,2026-08-10,3,46.57770128691232,False
SKU0178,2026-08-17,4,45.904633824464014,False
SKU0178,2026-08-24,5,48.11648008349046,False
SKU0178,2026-08-31,6,43.19132204549824,False
SKU0178,2026-09-07,7,47.53408641158323,False
SKU0178,2026-09-14,8,51.03326296353374,False
SKU0177,2026-07-27,1,41.346712925553064,False
SKU0177,2026-08-03,2,40.40626241239131,False
SKU0177,2026-08-10,3,41.0015882866001,False
SKU0177,2026-08-17,4,40.16629964440917,False
SKU0177,2026-08-24,5,42.34327756355059,False
SKU0177,2026-08-31,6,40.250718490392764,False
SKU0177,2026-09-07,7,43.62292384642322,False
SKU0177,2026-09-14,8,39.540763047569335,False
SKU0176,2026-07-27,1,11.958716121736604,False
SKU0176,2026-08-03,2,14.406832449499309,False
SKU0176,2026-08-10,3,16.626725162914,False
SKU0176,2026-08-17,4,14.695162053654059,False
SKU0176,2026-08-24,5,15.712858004132046,False
SKU0176,2026-08-31,6,16.38263681219059,False
SKU0176,2026-09-07,7,15.081045529835635,False
SKU0176,2026-09-14,8,17.291842359987275,False
SKU0196,2026-07-27,1,8.892115684066013,False
SKU0196,2026-08-03,2,9.221710695335187,False
SKU0196,2026-08-10,3,10.161826868695954,False
SKU0196,2026-08-17,4,8.396556140031421,False
SKU0196,2026-08-24,5,9.661559342640786,False
SKU0196,2026-08-31,6,8.396556140031421,False
SKU0196,2026-09-07,7,10.357620924868437,False
SKU0196,2026-09-14,8,9.945227335810282,False
SKU0155,2026-07-27,1,40.54720122611806,False
SKU0155,2026-08-03,2,38.35409135060794,False
SKU0155,2026-08-10,3,38.193342003633234,False
SKU0155,2026-08-17,4,37.73795203183839,False
SKU0155,2026-08-24,5,37.22384921395245,False
SKU0155,2026-08-31,6,37.79861646488646,False
SKU0155,2026-09-07,7,42.44678510237611,False
SKU0155,2026-09-14,8,42.25258244877176,False
SKU0154,2026-07-27,1,74.96259957629294,False
SKU0154,2026-08-03,2,79.15243569984862,False
SKU0154,2026-08-10,3,80.43096894391532,False
SKU0154,2026-08-17,4,77.39171373157227,False
SKU0154,2026-08-24,5,76.20173350822259,False
SKU0154,2026-08-31,6,83.13008403315858,False
SKU0154,2026-09-07,7,86.77878571850276,False
SKU0154,2026-09-14,8,90.03391125206373,False
SKU0010,2026-07-27,1,11.783662532799818,False
SKU0010,2026-08-03,2,12.284738077894549,False
SKU0010,2026-08-10,3,13.068991140965238,False
SKU0010,2026-08-17,4,13.068991140965238,False
SKU0010,2026-08-24,5,14.654250416489685,False
SKU0010,2026-08-31,6,12.707244531919173,False
SKU0010,2026-09-07,7,12.92060461515869,False
SKU0010,2026-09-14,8,12.92060461515869,False
SKU0130,2026-07-27,1,23.04973631560853,False
SKU0130,2026-08-03,2,18.327720463348818,False
SKU0130,2026-08-10,3,16.875384192139492,False
SKU0130,2026-08-17,4,16.135907051511122,False
SKU0130,2026-08-24,5,17.72116632703557,False
SKU0130,2026-08-31,6,23.57410156591943,False
SKU0130,2026-09-07,7,19.52525561530026,False
SKU0130,2026-09-14,8,19.071631876254976,False
SKU0129,2026-07-27,1,3.4410168708949302,False
SKU0129,2026-08-03,2,4.377546352444841,False
SKU0129,2026-08-10,3,4.150573425688024,False
SKU0129,2026-08-17,4,4.673996807640786,False
SKU0129,2026-08-24,5,4.673996807640786,False
SKU0129,2026-08-31,6,3.9420924159896615,False
SKU0129,2026-09-07,7,4.0334762776584805,False
SKU0129,2026-09-14,8,4.0334762776584805,False
SKU0128,2026-07-27,1,26.377670260116204,False
SKU0128,2026-08-03,2,24.20893574362711,False
SKU0128,2026-08-10,3,23.636484645477243,False
SKU0128,2026-08-17,4,22.230774950175835,False
SKU0128,2026-08-24,5,20.857422495288183,False
SKU0128,2026-08-31,6,22.66512145960555,False
SKU0128,2026-09-07,7,24.644916853429574,False
SKU0128,2026-09-14,8,22.867767834714083,False
SKU0127,2026-07-27,1,31.709806567812414,False
SKU0127,2026-08-03,2,33.27596205766826,False
SKU0127,2026-08-10,3,31.292341950153286,False
SKU0127,2026-08-17,4,29.79175951855951,False
SKU0127,2026-08-24,5,33.48925773939361,False
SKU0127,2026-08-31,6,31.292341950153286,False
SKU0127,2026-09-07,7,33.29649050676677,False
SKU0127,2026-09-14,8,32.22527668364265,False
SKU0125,2026-07-27,1,25.812455034459457,False
SKU0125,2026-08-03,2,26.131615959071606,False
SKU0125,2026-08-10,3,24.888746570936764,False
SKU0125,2026-08-17,4,23.672356644067147,False
SKU0125,2026-08-24,5,25.73443790848189,False
SKU0125,2026-08-31,6,26.132944089935318,False
SKU0125,2026-09-07,7,25.29981671433992,False
SKU0125,2026-09-14,8,27.018852251511372,False
SKU0124,2026-07-27,1,29.5847565972498,False
SKU0124,2026-08-03,2,28.397204208645096,False
SKU0124,2026-08-10,3,29.10723153693582,False
SKU0124,2026-08-17,4,26.02901931040182,False
SKU0124,2026-08-24,5,24.872221280369658,False
SKU0124,2026-08-31,6,28.67859589834463,False
SKU0124,2026-09-07,7,29.14962228434162,False
SKU0124,2026-09-14,8,28.500077308774966,False
SKU0012,2026-07-27,1,20.261386033711112,False
SKU0012,2026-08-03,2,21.217535638152988,False
SKU0012,2026-08-10,3,19.081224481521623,False
SKU0012,2026-08-17,4,17.560803186426426,False
SKU0012,2026-08-24,5,17.560803186426426,False
SKU0012,2026-08-31,6,20.61098150183974,False
SKU0012,2026-09-07,7,18.45102531590917,False
SKU0012,2026-09-14,8,20.894649495009233,False
SKU0123,2026-07-27,1,1.188681880713457,False
SKU0123,2026-08-03,2,1.4346013203294758,False
SKU0123,2026-08-10,3,1.4346013203294758,False
SKU0123,2026-08-17,4,1.4346013203294758,False
SKU0123,2026-08-24,5,1.4346013203294758,False
SKU0123,2026-08-31,6,1.4346013203294758,False
SKU0123,2026-09-07,7,1.525985181998293,False
SKU0123,2026-09-14,8,1.525985181998293,False
